label,coll1,D1,coll2,D2,E0_1,E0_2,E2_1,E2_2,Size1,Size2,Card1,Card2,AvgArea1,AvgArea2,AvglenX1,AvglenX2,AvglenY1,AvglenY2,AreaInt1,AreaInt2,sim,join_sel
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_008_s,1,1,0.984,0.9825,0.00043637,0.00040857,0.00014259,0.00013351,0.35806857,0.24166714,0.47407407,0.52962963,0.49,0.295,0.999218,0.99983808,0.99905633,8.48E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_009_s,1,1,0.984,0.982,0.00043637,0.00037406,0.00014259,0.00012223,0.35806857,0.24956857,0.47407407,0.63703704,0.49,0.2525,0.99907952,0.99959638,0.99867664,9.07E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_010_s,1,0.998,0.984,0.971,0.00043637,0.00022586,0.00014259,7.38E-05,0.35806857,0.17857857,0.47407407,0.4,0.49,0.2875,0.99884177,1,0.99884177,7.44E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_011_s,1,1,0.984,0.993,0.00043637,0.00036149,0.00014259,0.00011813,0.35806857,0.39796857,0.47407407,0.71481481,0.49,0.36,0.99938778,0.99933496,0.99872356,1.09E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_012_s,1,0.9955,0.984,0.986,0.00043637,0.00017295,0.00014259,5.65E-05,0.35806857,0.34963571,0.47407407,0.5037037,0.49,0.45,0.99969387,0.99995247,0.99964637,1.02E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_013_s,1,0.9995,0.984,0.976,0.00043637,0.00027294,0.00014259,8.92E-05,0.35806857,0.18966857,0.47407407,0.41111111,0.49,0.3,0.99905164,1,0.99905164,7.56E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_014_s,1,1,0.984,0.9795,0.00043637,0.00034226,0.00014259,0.00011184,0.35806857,0.24958857,0.47407407,0.60740741,0.49,0.2675,0.99906724,0.99960901,0.99867698,8.96E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_015_s,1,0.9985,0.984,0.9895,0.00043637,0.00023654,0.00014259,7.73E-05,0.35806857,0.30648429,0.47407407,0.4037037,0.49,0.4925,0.99978944,0.99990743,0.99969691,9.21E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_016_s,1,0.998,0.984,0.9705,0.00043637,0.00022414,0.00014259,7.32E-05,0.35806857,0.26566429,0.47407407,0.67777778,0.49,0.2525,0.99897309,0.99947337,0.99844754,9.22E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_017_s,1,1,0.984,0.979,0.00043637,0.00033785,0.00014259,0.0001104,0.35806857,0.23239571,0.47407407,0.41851852,0.49,0.36,0.99939838,1,0.99939838,7.99E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_018_s,1,1,0.984,0.9845,0.00043637,0.00048278,0.00014259,0.00015776,0.35806857,0.34953,0.47407407,0.67407407,0.49,0.335,0.99918508,0.99954131,0.99872714,1.02E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_019_s,1,0.9975,0.984,0.987,0.00043637,0.00020909,0.00014259,6.83E-05,0.35806857,0.36542143,0.47407407,0.68518519,0.49,0.3475,0.99942355,0.99943082,0.99885503,1.05E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_020_s,1,1,0.984,0.9835,0.00043637,0.00040542,0.00014259,0.00013248,0.35806857,0.28563857,0.47407407,0.43333333,0.49,0.4275,0.99959734,0.9999908,0.99958814,8.90E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_021_s,1,1,0.984,0.993,0.00043637,0.00035671,0.00014259,0.00011656,0.35806857,0.45628,0.47407407,0.71851852,0.49,0.4125,0.99962184,0.99931917,0.99894153,1.15E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_022_s,1,0.999,0.984,0.972,0.00043637,0.00023511,0.00014259,7.68E-05,0.35806857,0.24816429,0.47407407,0.48148148,0.49,0.3325,0.99931402,0.99999646,0.99931048,8.50E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_023_s,1,0.9965,0.984,0.986,0.00043637,0.00017764,0.00014259,5.80E-05,0.35806857,0.41953143,0.47407407,0.57407407,0.49,0.4725,0.99948874,0.99983003,0.99931894,1.10E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_024_s,1,0.999,0.984,0.99,0.00043637,0.00024905,0.00014259,8.14E-05,0.35806857,0.32365714,0.47407407,0.7,0.49,0.3,0.99912045,0.99938895,0.99851048,9.94E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_025_s,1,1,0.984,0.9935,0.00043637,0.00040071,0.00014259,0.00013094,0.35806857,0.4889,0.47407407,0.68518519,0.49,0.4625,0.99989802,0.9994339,0.99933203,1.20E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_026_s,1,0.9995,0.984,0.979,0.00043637,0.00032368,0.00014259,0.00010577,0.35806857,0.28052429,0.47407407,0.65555556,0.49,0.2775,0.9991494,0.99954613,0.9986963,9.35E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_027_s,1,0.999,0.984,0.974,0.00043637,0.00027463,0.00014259,8.97E-05,0.35806857,0.28403,0.47407407,0.69259259,0.49,0.2675,0.9991312,0.99945491,0.99858706,9.29E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_028_s,1,0.998,0.984,0.97,0.00043637,0.00023222,0.00014259,7.59E-05,0.35806857,0.24920429,0.47407407,0.41111111,0.49,0.3925,0.99945316,1,0.99945316,8.39E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_029_s,1,0.997,0.984,0.9875,0.00043637,0.00018962,0.00014259,6.20E-05,0.35806857,0.39132,0.47407407,0.73703704,0.49,0.345,0.99933576,0.99928013,0.99861684,1.11E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_030_s,1,1,0.984,0.9815,0.00043637,0.00038736,0.00014259,0.00012658,0.35806857,0.23650571,0.47407407,0.55925926,0.49,0.275,0.99916316,0.99977164,0.99893518,8.73E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_031_s,1,1,0.984,0.983,0.00043637,0.0003933,0.00014259,0.00012852,0.35806857,0.33670857,0.47407407,0.45925926,0.49,0.475,0.99997075,0.99997519,0.99994595,9.38E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_032_s,1,1,0.984,0.9915,0.00043637,0.00032756,0.00014259,0.00010704,0.35806857,0.41038571,0.47407407,0.58888889,0.49,0.45,0.9999149,0.99981806,0.99973299,1.08E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_033_s,1,0.9995,0.984,0.976,0.00043637,0.00027639,0.00014259,9.03E-05,0.35806857,0.24125857,0.47407407,0.52592593,0.49,0.2975,0.99927866,0.99985077,0.99912964,8.70E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_034_s,1,0.9995,0.984,0.979,0.00043637,0.00032959,0.00014259,0.0001077,0.35806857,0.31066143,0.47407407,0.66666667,0.49,0.3025,0.99931324,0.99947575,0.9987897,9.88E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_035_s,1,0.9965,0.984,0.988,0.00043637,0.00019447,0.00014259,6.35E-05,0.35806857,0.24787857,0.47407407,0.39259259,0.49,0.41,0.99943993,0.99999825,0.99943817,8.48E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_036_s,1,0.999,0.984,0.9885,0.00043637,0.00023098,0.00014259,7.55E-05,0.35806857,0.45118429,0.47407407,0.7037037,0.49,0.415,0.99965591,0.99939421,0.99905053,1.14E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_037_s,1,0.9975,0.984,0.989,0.00043637,0.00021531,0.00014259,7.04E-05,0.35806857,0.28369286,0.47407407,0.50740741,0.49,0.3625,0.99925869,0.99999543,0.99925412,8.97E-06
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_038_s,1,0.999,0.984,0.99,0.00043637,0.00023669,0.00014259,7.73E-05,0.35806857,0.53064286,0.47407407,0.71851852,0.49,0.4775,0.99995614,0.99932355,0.99927975,1.24E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_039_s,1,1,0.984,0.9935,0.00043637,0.00037499,0.00014259,0.00012254,0.35806857,0.52242,0.47407407,0.68518519,0.49,0.4925,0.99995142,0.99937541,0.99932689,1.23E-05
Small_Uniform_Match,Small,uniform_003_s,Small,uniform_040_s,1,0.9995,0.984,0.9915,0.00043637,0.00030279,0.00014259,9.89E-05,0.35806857,0.42656857,0.47407407,0.71851852,0.49,0.385,0.99942859,0.99934642,0.99877575,1.13E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_005_s,1,0.999,0.983,0.9755,0.00038606,0.00027104,0.00012615,8.86E-05,0.33586429,0.22682714,0.72962963,0.58518519,0.2975,0.25,0.99944688,0.99999592,0.99944281,7.78E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_006_s,1,0.998,0.983,0.989,0.00038606,0.00021713,0.00012615,7.10E-05,0.33586429,0.45154571,0.72962963,0.60740741,0.2975,0.48,0.99963232,0.99936526,0.99899805,1.15E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_007_s,1,0.9975,0.983,0.9695,0.00038606,0.00022008,0.00012615,7.19E-05,0.33586429,0.21425429,0.72962963,0.54074074,0.2975,0.2575,0.99912775,0.99997302,0.99910081,7.67E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_008_s,1,1,0.983,0.9825,0.00038606,0.00040857,0.00012615,0.00013351,0.33586429,0.24166714,0.72962963,0.52962963,0.2975,0.295,0.99945271,0.99993765,0.99939042,8.14E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_009_s,1,1,0.983,0.982,0.00038606,0.00037406,0.00012615,0.00012223,0.33586429,0.24956857,0.72962963,0.63703704,0.2975,0.2525,0.999592,0.99997384,0.99956586,8.37E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_010_s,1,0.998,0.983,0.971,0.00038606,0.00022586,0.00012615,7.38E-05,0.33586429,0.17857857,0.72962963,0.4,0.2975,0.2875,0.99896036,0.99998345,0.99894385,7.15E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_011_s,1,1,0.983,0.993,0.00038606,0.00036149,0.00012615,0.00011813,0.33586429,0.39796857,0.72962963,0.71481481,0.2975,0.36,0.99995305,0.99976494,0.99971802,1.02E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_012_s,1,0.9955,0.983,0.986,0.00038606,0.00017295,0.00012615,5.65E-05,0.33586429,0.34963571,0.72962963,0.5037037,0.2975,0.45,0.99928474,0.99940802,0.99869361,9.64E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_013_s,1,0.9995,0.983,0.976,0.00038606,0.00027294,0.00012615,8.92E-05,0.33586429,0.18966857,0.72962963,0.41111111,0.2975,0.3,0.99915385,0.99996702,0.99912092,7.39E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_014_s,1,1,0.983,0.9795,0.00038606,0.00034226,0.00012615,0.00011184,0.33586429,0.24958857,0.72962963,0.60740741,0.2975,0.2675,0.9995297,0.99993644,0.9994662,8.19E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_015_s,1,0.9985,0.983,0.9895,0.00038606,0.00023654,0.00012615,7.73E-05,0.33586429,0.30648429,0.72962963,0.4037037,0.2975,0.4925,0.99914221,0.99912495,0.99826865,9.61E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_016_s,1,0.998,0.983,0.9705,0.00038606,0.00022414,0.00012615,7.32E-05,0.33586429,0.26566429,0.72962963,0.67777778,0.2975,0.2525,0.99956497,0.99993027,0.9994953,8.45E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_017_s,1,1,0.983,0.979,0.00038606,0.00033785,0.00012615,0.0001104,0.33586429,0.23239571,0.72962963,0.41851852,0.2975,0.36,0.99915312,0.99961936,0.99877312,8.17E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_018_s,1,1,0.983,0.9845,0.00038606,0.00048278,0.00012615,0.00015776,0.33586429,0.34953,0.72962963,0.67407407,0.2975,0.335,0.9996326,0.99985371,0.99948641,9.73E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_019_s,1,0.9975,0.983,0.987,0.00038606,0.00020909,0.00012615,6.83E-05,0.33586429,0.36542143,0.72962963,0.68518519,0.2975,0.3475,0.99988114,0.99975315,0.99963435,9.93E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_020_s,1,1,0.983,0.9835,0.00038606,0.00040542,0.00012615,0.00013248,0.33586429,0.28563857,0.72962963,0.43333333,0.2975,0.4275,0.99913786,0.99939594,0.99853484,9.29E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_021_s,1,1,0.983,0.993,0.00038606,0.00035671,0.00012615,0.00011656,0.33586429,0.45628,0.72962963,0.71851852,0.2975,0.4125,0.99994035,0.99950235,0.99944276,1.13E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_022_s,1,0.999,0.983,0.972,0.00038606,0.00023511,0.00012615,7.68E-05,0.33586429,0.24816429,0.72962963,0.48148148,0.2975,0.3325,0.99925487,0.999802,0.99905716,8.13E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_023_s,1,0.9965,0.983,0.986,0.00038606,0.00017764,0.00012615,5.80E-05,0.33586429,0.41953143,0.72962963,0.57407407,0.2975,0.4725,0.99912609,0.99933207,0.99845933,1.08E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_024_s,1,0.999,0.983,0.99,0.00038606,0.00024905,0.00012615,8.14E-05,0.33586429,0.32365714,0.72962963,0.7,0.2975,0.3,0.99982229,0.99995569,0.999778,9.17E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_025_s,1,1,0.983,0.9935,0.00038606,0.00040071,0.00012615,0.00013094,0.33586429,0.4889,0.72962963,0.68518519,0.2975,0.4625,0.99986126,0.99926198,0.99912345,1.19E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_026_s,1,0.9995,0.983,0.979,0.00038606,0.00032368,0.00012615,0.00010577,0.33586429,0.28052429,0.72962963,0.65555556,0.2975,0.2775,0.99964947,0.99991112,0.99956066,8.32E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_027_s,1,0.999,0.983,0.974,0.00038606,0.00027463,0.00012615,8.97E-05,0.33586429,0.28403,0.72962963,0.69259259,0.2975,0.2675,0.9997936,0.99998225,0.99977586,8.60E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_028_s,1,0.998,0.983,0.97,0.00038606,0.00023222,0.00012615,7.59E-05,0.33586429,0.24920429,0.72962963,0.41111111,0.2975,0.3925,0.99916272,0.99957418,0.99873761,8.27E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_029_s,1,0.997,0.983,0.9875,0.00038606,0.00018962,0.00012615,6.20E-05,0.33586429,0.39132,0.72962963,0.73703704,0.2975,0.345,0.99999024,0.99979931,0.99978955,1.03E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_030_s,1,1,0.983,0.9815,0.00038606,0.00038736,0.00012615,0.00012658,0.33586429,0.23650571,0.72962963,0.55925926,0.2975,0.275,0.99949179,0.99996518,0.99945701,7.83E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_031_s,1,1,0.983,0.983,0.00038606,0.0003933,0.00012615,0.00012852,0.33586429,0.33670857,0.72962963,0.45925926,0.2975,0.475,0.99928969,0.99915895,0.99844983,9.92E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_032_s,1,1,0.983,0.9915,0.00038606,0.00032756,0.00012615,0.00010704,0.33586429,0.41038571,0.72962963,0.58888889,0.2975,0.45,0.99949751,0.99926551,0.99876375,1.04E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_033_s,1,0.9995,0.983,0.976,0.00038606,0.00027639,0.00012615,9.03E-05,0.33586429,0.24125857,0.72962963,0.52592593,0.2975,0.2975,0.9994648,0.99990174,0.99936665,7.92E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_034_s,1,0.9995,0.983,0.979,0.00038606,0.00032959,0.00012615,0.0001077,0.33586429,0.31066143,0.72962963,0.66666667,0.2975,0.3025,0.99982257,0.99984989,0.99967252,8.61E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_035_s,1,0.9965,0.983,0.988,0.00038606,0.00019447,0.00012615,6.35E-05,0.33586429,0.24787857,0.72962963,0.39259259,0.2975,0.41,0.99906083,0.99948372,0.99854552,8.87E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_036_s,1,0.999,0.983,0.9885,0.00038606,0.00023098,0.00012615,7.55E-05,0.33586429,0.45118429,0.72962963,0.7037037,0.2975,0.415,0.99992139,0.9995244,0.99944586,1.10E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_037_s,1,0.9975,0.983,0.989,0.00038606,0.00021531,0.00012615,7.04E-05,0.33586429,0.28369286,0.72962963,0.50740741,0.2975,0.3625,0.99920919,0.99981063,0.99902012,8.76E-06
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_038_s,1,0.999,0.983,0.99,0.00038606,0.00023669,0.00012615,7.73E-05,0.33586429,0.53064286,0.72962963,0.71851852,0.2975,0.4775,0.99998813,0.99922034,0.99920848,1.23E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_039_s,1,1,0.983,0.9935,0.00038606,0.00037499,0.00012615,0.00012254,0.33586429,0.52242,0.72962963,0.68518519,0.2975,0.4925,0.99987004,0.9991589,0.99902916,1.19E-05
Small_Uniform_Match,Small,uniform_004_s,Small,uniform_040_s,1,0.9995,0.983,0.9915,0.00038606,0.00030279,0.00012615,9.89E-05,0.33586429,0.42656857,0.72962963,0.71851852,0.2975,0.385,0.99981291,0.99959547,0.99940853,1.06E-05
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_006_s,0.999,0.998,0.9755,0.989,0.00027104,0.00021713,8.86E-05,7.10E-05,0.22682714,0.45154571,0.58518519,0.60740741,0.25,0.48,0.99992484,0.99910886,0.99903383,9.45E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_007_s,0.999,0.9975,0.9755,0.9695,0.00027104,0.00022008,8.86E-05,7.19E-05,0.22682714,0.21425429,0.58518519,0.54074074,0.25,0.2575,0.99968069,0.9999771,0.9996578,5.94E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_008_s,0.999,1,0.9755,0.9825,0.00027104,0.00040857,8.86E-05,0.00013351,0.22682714,0.24166714,0.58518519,0.52962963,0.25,0.295,0.9998582,0.99979411,0.99965236,6.62E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_009_s,0.999,1,0.9755,0.982,0.00027104,0.00037406,8.86E-05,0.00012223,0.22682714,0.24956857,0.58518519,0.63703704,0.25,0.2525,1,0.99983274,0.99983274,6.58E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_010_s,0.999,0.998,0.9755,0.971,0.00027104,0.00022586,8.86E-05,7.38E-05,0.22682714,0.17857857,0.58518519,0.4,0.25,0.2875,0.99937304,0.99984729,0.99922052,5.44E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_011_s,0.999,1,0.9755,0.993,0.00027104,0.00036149,8.86E-05,0.00011813,0.22682714,0.39796857,0.58518519,0.71481481,0.25,0.36,1,0.99926295,0.99926295,8.56E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_012_s,0.999,0.9955,0.9755,0.986,0.00027104,0.00017295,8.86E-05,5.65E-05,0.22682714,0.34963571,0.58518519,0.5037037,0.25,0.45,0.99970012,0.99927452,0.99897508,8.21E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_013_s,0.999,0.9995,0.9755,0.976,0.00027104,0.00027294,8.86E-05,8.92E-05,0.22682714,0.18966857,0.58518519,0.41111111,0.25,0.3,0.99953035,0.9997946,0.99932514,6.07E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_014_s,0.999,1,0.9755,0.9795,0.00027104,0.00034226,8.86E-05,0.00011184,0.22682714,0.24958857,0.58518519,0.60740741,0.25,0.2675,0.99997567,0.99983334,0.99980902,6.61E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_015_s,0.999,0.9985,0.9755,0.9895,0.00027104,0.00023654,8.86E-05,7.73E-05,0.22682714,0.30648429,0.58518519,0.4037037,0.25,0.4925,0.99952279,0.99895675,0.99848053,8.14E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_016_s,0.999,0.998,0.9755,0.9705,0.00027104,0.00022414,8.86E-05,7.32E-05,0.22682714,0.26566429,0.58518519,0.67777778,0.25,0.2525,0.99987613,0.99969238,0.99956858,6.91E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_017_s,0.999,1,0.9755,0.979,0.00027104,0.00033785,8.86E-05,0.0001104,0.22682714,0.23239571,0.58518519,0.41851852,0.25,0.36,0.9995337,0.99945108,0.99898529,6.87E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_018_s,0.999,1,0.9755,0.9845,0.00027104,0.00048278,8.86E-05,0.00015776,0.22682714,0.34953,0.58518519,0.67407407,0.25,0.335,0.99989052,0.99956259,0.99945321,7.99E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_019_s,0.999,0.9975,0.9755,0.987,0.00027104,0.00020909,8.86E-05,6.83E-05,0.22682714,0.36542143,0.58518519,0.68518519,0.25,0.3475,1,0.99932303,0.99932303,8.13E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_020_s,0.999,1,0.9755,0.9835,0.00027104,0.00040542,8.86E-05,0.00013248,0.22682714,0.28563857,0.58518519,0.43333333,0.25,0.4275,0.99951436,0.99922362,0.99873873,7.29E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_021_s,0.999,1,0.9755,0.993,0.00027104,0.00035671,8.86E-05,0.00011656,0.22682714,0.45628,0.58518519,0.71851852,0.25,0.4125,0.99998011,0.99899331,0.99897346,9.29E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_022_s,0.999,0.999,0.9755,0.972,0.00027104,0.00023511,8.86E-05,7.68E-05,0.22682714,0.24816429,0.58518519,0.48148148,0.25,0.3325,0.99963941,0.99963761,0.99927727,6.82E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_023_s,0.999,0.9965,0.9755,0.986,0.00027104,0.00017764,8.86E-05,5.80E-05,0.22682714,0.41953143,0.58518519,0.57407407,0.25,0.4725,0.99953884,0.999196,0.99873559,8.80E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_024_s,0.999,0.999,0.9755,0.99,0.00027104,0.00024905,8.86E-05,8.14E-05,0.22682714,0.32365714,0.58518519,0.7,0.25,0.3,0.99994113,0.99952547,0.99946666,7.73E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_025_s,0.999,1,0.9755,0.9935,0.00027104,0.00040071,8.86E-05,0.00013094,0.22682714,0.4889,0.58518519,0.68518519,0.25,0.4625,0.99997641,0.99882836,0.99880483,9.66E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_026_s,0.999,0.9995,0.9755,0.979,0.00027104,0.00032368,8.86E-05,0.00010577,0.22682714,0.28052429,0.58518519,0.65555556,0.25,0.2775,1,0.99971256,0.99971256,6.95E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_027_s,0.999,0.999,0.9755,0.974,0.00027104,0.00027463,8.86E-05,8.97E-05,0.22682714,0.28403,0.58518519,0.69259259,0.25,0.2675,0.99999715,0.99963669,0.99963385,7.09E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_028_s,0.999,0.998,0.9755,0.97,0.00027104,0.00023222,8.86E-05,7.59E-05,0.22682714,0.24920429,0.58518519,0.41111111,0.25,0.3925,0.99954416,0.99940675,0.99895145,6.87E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_029_s,0.999,0.997,0.9755,0.9875,0.00027104,0.00018962,8.86E-05,6.20E-05,0.22682714,0.39132,0.58518519,0.73703704,0.25,0.345,1,0.99926014,0.99926014,8.28E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_030_s,0.999,1,0.9755,0.9815,0.00027104,0.00038736,8.86E-05,0.00012658,0.22682714,0.23650571,0.58518519,0.55925926,0.25,0.275,0.99990947,0.99983382,0.99974332,6.76E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_031_s,0.999,1,0.9755,0.983,0.00027104,0.0003933,8.86E-05,0.00012852,0.22682714,0.33670857,0.58518519,0.45925926,0.25,0.475,0.99967033,0.99899075,0.99866174,8.11E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_032_s,0.999,1,0.9755,0.9915,0.00027104,0.00032756,8.86E-05,0.00010704,0.22682714,0.41038571,0.58518519,0.58888889,0.25,0.45,0.99987822,0.99909729,0.99897573,8.79E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_033_s,0.999,0.9995,0.9755,0.976,0.00027104,0.00027639,8.86E-05,9.03E-05,0.22682714,0.24125857,0.58518519,0.52592593,0.25,0.2975,0.9998455,0.99973342,0.999579,6.52E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_034_s,0.999,0.9995,0.9755,0.979,0.00027104,0.00032959,8.86E-05,0.0001077,0.22682714,0.31066143,0.58518519,0.66666667,0.25,0.3025,1,0.99947828,0.99947828,7.46E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_035_s,0.999,0.9965,0.9755,0.988,0.00027104,0.00019447,8.86E-05,6.35E-05,0.22682714,0.24787857,0.58518519,0.39259259,0.25,0.41,0.99944138,0.99931547,0.99875761,6.85E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_036_s,0.999,0.999,0.9755,0.9885,0.00027104,0.00023098,8.86E-05,7.55E-05,0.22682714,0.45118429,0.58518519,0.7037037,0.25,0.415,0.99999936,0.99905351,0.99905287,9.52E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_037_s,0.999,0.9975,0.9755,0.989,0.00027104,0.00021531,8.86E-05,7.04E-05,0.22682714,0.28369286,0.58518519,0.50740741,0.25,0.3625,0.99960076,0.99965328,0.99925431,7.05E-06
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_038_s,0.999,0.999,0.9755,0.99,0.00027104,0.00023669,8.86E-05,7.73E-05,0.22682714,0.53064286,0.58518519,0.71851852,0.25,0.4775,1,0.99868358,0.99868358,1.04E-05
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_039_s,0.999,1,0.9755,0.9935,0.00027104,0.00037499,8.86E-05,0.00012254,0.22682714,0.52242,0.58518519,0.68518519,0.25,0.4925,1,0.99874012,0.99874012,1.03E-05
Small_Uniform_Match,Small,uniform_005_s,Small,uniform_040_s,0.999,0.9995,0.9755,0.9915,0.00027104,0.00030279,8.86E-05,9.89E-05,0.22682714,0.42656857,0.58518519,0.71851852,0.25,0.385,0.9998759,0.9991096,0.99898572,8.61E-06
Small_Uniform_Match,Small,uniform_006_s,Small,uniform_007_s,0.998,0.9975,0.989,0.9695,0.00021713,0.00022008,7.10E-05,7.19E-05,0.45154571,0.21425429,0.60740741,0.54074074,0.48,0.2575,0.99878982,0.99990193,0.99869199,9.03E-06
Small_Uniform_Match,Small,uniform_006_s,Small,uniform_008_s,0.998,1,0.989,0.9825,0.00021713,0.00040857,7.10E-05,0.00013351,0.45154571,0.24166714,0.60740741,0.52962963,0.48,0.295,0.99914382,0.99989574,0.99903973,9.77E-06
